Year,Player Name,Position,Team,College / Origin,Year Drafted,Draft Pick,Height,Weight,Minutes Per Game,Points Per Game,Rebounds Per Game,Assists Per Game,Blocks Per Game,Steals Per Game,Turnovers Per Game,FG%,3P%,FT%,Win Shares
2002,Asjha Jones,F,WAS,UConn,2002,4,6-2,187lb,19.1,6.5,2.8,0.9,0.5,0.4,1.2,0.399,0.2,0.606,0.2
2002,Astou Ndiaye-Diatta,F,DET,Southern Nazarene University,1999,41,6-3,182lb,24.3,8.6,5.1,1.2,0.4,0.5,1.8,0.467,0.0,0.59,1.0
2002,Audrey Sauret,G,WAS,France,,Undrafted,5-11,,11.0,1.6,0.7,1.2,0.1,0.5,1.0,0.417,0.2,0.6,0.0
2002,Ayana Walker,F,DET,Louisiana Tech,2002,20,6-3,143lb,17.1,5.1,3.7,0.5,1.1,0.4,0.9,0.377,0.222,0.694,0.9
2002,Barbara Farris,F-C,DET,Tulane,,Undrafted,6-3,200lb,17.6,4.5,2.9,0.5,0.3,0.4,1.2,0.419,0.0,0.738,0.6
2002,Becky Hammon,G,NYL,Colorado State,,Undrafted,5-6,136lb,20.6,8.0,2.1,1.7,0.0,0.8,1.7,0.442,0.386,0.679,2.0
2002,Begona Garcia,G,DET,Spain,,Undrafted,5-5,,8.0,1.0,0.5,1.1,0.0,0.4,1.4,0.182,0.333,0.5,-0.3
2002,Bernadette Ngoyisa,C,NYL,Democratic Republic of Congo,2006,11,6-4,195lb,1.7,0.9,0.7,0.0,0.3,0.0,0.0,0.6,,,0.1
2002,Betty Lennox,G,TOT,Louisiana Tech,2000,6,5-8,143lb,23.2,11.0,2.9,2.0,0.2,1.0,2.6,0.338,0.331,0.735,-0.2
2002,Betty Lennox,G,TOT,Louisiana Tech,2000,6,5-8,143lb,23.2,11.0,2.9,2.0,0.2,1.0,2.6,0.338,0.331,0.735,-0.7
2002,Betty Lennox,G,TOT,Louisiana Tech,2000,6,5-8,143lb,23.2,11.0,2.9,2.0,0.2,1.0,2.6,0.338,0.331,0.735,0.5
2002,Brandi McCain,G,CLE,Florida,2002,24,5-3,135lb,12.6,2.7,0.8,1.3,0.1,0.4,1.1,0.291,0.362,0.75,-0.3
2002,Brandy Reed,F,PHO,Southern Miss,1998,28,6-1,168lb,17.0,7.6,0.8,0.8,0.6,0.4,1.6,0.366,0.0,0.727,-0.2
2002,Bridget Pettis,G,IND,Florida,1997,7,5-9,,11.7,3.5,1.2,0.5,0.0,0.3,0.8,0.355,0.209,0.718,0.1
2002,Brooke Wyckoff,F,ORL,Florida State,2001,26,6-1,183lb,16.1,2.5,2.8,1.0,0.6,0.6,0.9,0.326,0.28,0.714,0.2
2002,Camille Cooper,C,NYL,Purdue,2001,16,6-4,,5.2,1.2,0.7,0.1,0.2,0.2,0.4,0.393,,0.625,-0.1
2002,Carla McGhee,F,ORL,Tennessee,1999,44,6-1,173lb,2.0,2.5,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,0.1
2002,Carolyn Moos,F-C,MIA,Stanford,2001,53,6-6,,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,0.0
2002,Carolyn Young,G,POR,Auburn,1999,42,5-9,175lb,9.8,4.4,0.7,0.6,0.0,0.2,0.9,0.351,0.455,0.875,0.2
2002,Cass Bauer-Bilodeau,C,SAC,Montana State,,Undrafted,6-4,180lb,9.3,1.7,1.6,0.0,0.2,0.1,1.0,0.298,,0.6,-1.0
2002,Chamique Holdsclaw,F,WAS,Tennessee,1999,1,6-2,172lb,31.7,19.9,11.6,2.3,0.3,1.0,2.3,0.452,0.393,0.83,4.5
2002,Charlotte Smith,F,CHA,UNC,1999,33,6-0,148lb,27.8,8.0,3.8,1.7,0.5,0.7,1.9,0.41,0.374,0.741,1.4
2002,Chasity Melvin,C-F,CLE,NC State,1999,11,6-3,185lb,33.0,12.5,6.0,1.8,0.6,0.9,2.3,0.464,0.5,0.687,2.8
2002,Cintia dos Santos,C,ORL,Brazil,2000,4,6-5,187lb,10.0,3.4,1.3,0.4,0.5,0.2,0.8,0.491,0.0,0.783,0.7
2002,Clarisse Machanguana,C-F,ORL,Old Dominion,1999,16,6-5,180lb,14.8,4.8,2.2,0.6,0.1,0.4,1.1,0.535,,0.64,0.6
2002,Claudia Neves,G,MIA,Brazil,,Undrafted,5-8,136lb,9.7,1.9,0.4,1.3,0.0,0.4,0.7,0.355,0.19,0.688,0.2
2002,Coco Miller,G,WAS,Georgia,2001,9,5-9,140lb,28.3,9.3,3.6,2.6,0.1,1.0,1.8,0.433,0.375,0.821,2.7
2002,Coquese Washington,G,TOT,,,13,5-6,138lb,21.1,3.9,2.3,2.5,0.1,1.1,1.4,0.358,0.423,0.727,1.4
2002,Coquese Washington,G,TOT,,,13,5-6,138lb,21.1,3.9,2.3,2.5,0.1,1.1,1.4,0.358,0.423,0.727,0.6
2002,Coquese Washington,G,TOT,,,13,5-6,138lb,21.1,3.9,2.3,2.5,0.1,1.1,1.4,0.358,0.423,0.727,0.9
2002,Crystal Robinson,F,NYL,Southeastern Oklahoma State University,1999,6,5-11,155lb,33.4,11.8,2.8,2.5,0.4,1.5,1.6,0.417,0.37,0.819,4.4
2002,Danielle Crockrom,F,UTA,Baylor,2002,11,6-1,,4.7,1.6,0.7,0.1,0.1,0.0,0.2,0.357,0.0,0.75,0.1
2002,Danielle McCulley,C-F,SEA,,,Undrafted,6-3,175lb,10.8,0.5,1.8,0.3,0.0,0.3,0.5,0.0,0.0,1.0,-0.2
2002,Davalyn Cunningham,F,ORL,Rutgers University,2002,23,6-0,,3.5,0.0,0.3,0.0,0.0,0.3,0.2,0.0,,,-0.1
2002,Dawn Staley,G,CHA,Virginia,1999,9,5-6,134lb,33.2,8.8,1.8,5.1,0.0,1.5,2.5,0.366,0.398,0.762,2.2
2002,DeLisha Milton-Jones,F,LAS,Florida,1999,4,6-1,185lb,30.2,11.3,6.6,1.4,1.1,1.6,2.9,0.487,0.42,0.74,3.6
2002,DeMya Walker,F,POR,Virginia,2003,5,6-3,191lb,27.4,10.9,5.0,1.6,1.1,0.8,2.9,0.484,0.167,0.621,1.3
2002,Deanna Jackson,F,CLE,UAB,2002,8,6-2,155lb,7.9,3.1,1.5,0.3,0.1,0.1,0.5,0.413,0.0,0.708,0.3
2002,Deanna Nolan,G-F,DET,Georgia,2001,6,5-9,147lb,25.1,8.7,2.7,1.9,0.4,0.8,1.9,0.415,0.368,0.806,1.5
2002,Debbie Black,G,MIA,Saint Joseph's,1999,15,5-3,124lb,28.1,4.8,3.8,4.3,0.2,1.8,1.0,0.4,0.0,0.758,3.0
2002,Dominique Canty,G,DET,Alabama,1999,29,5-9,166lb,22.3,5.7,2.5,3.0,0.1,0.8,2.0,0.338,0.2,0.724,0.1
2002,Edna Campbell,G,SAC,,1999,10,5-8,152lb,12.0,4.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,,0.0
2002,Edwina Brown,G-F,DET,Texas,2000,3,5-9,163lb,19.6,4.1,2.9,2.1,0.3,0.9,2.1,0.328,0.5,0.719,-0.6
2002,Elaine Powell,G,TOT,LSU,1999,50,5-8,150lb,23.5,7.9,3.2,3.0,0.4,1.4,2.4,0.405,0.242,0.758,1.0
2002,Elaine Powell,G,TOT,LSU,1999,50,5-8,150lb,23.5,7.9,3.2,3.0,0.4,1.4,2.4,0.405,0.242,0.758,-0.3
2002,Elaine Powell,G,TOT,LSU,1999,50,5-8,150lb,23.5,7.9,3.2,3.0,0.4,1.4,2.4,0.405,0.242,0.758,1.3
2002,Elena Shakirova,C,CHA,Turkmenistan,2000,16,6-3,190lb,5.0,1.0,1.0,0.0,0.0,1.0,0.0,,,0.5,0.0
2002,Elisa Aguilar,G,UTA,George Washington,,Undrafted,5-8,,5.0,1.5,0.4,0.6,0.1,0.1,0.4,0.424,0.524,0.571,0.3
2002,Erika de Souza,F-C,LAS,Brazil,2008,2,6-5,190lb,3.7,1.1,1.3,0.2,0.0,0.3,0.5,0.357,,0.2,-0.1
2002,Erin Perperoglou,F,CHA,Master's College,2001,23,6-3,181lb,13.5,3.3,3.1,0.6,0.5,0.4,0.9,0.402,0.364,0.694,0.8
2002,Felicia Ragland,G,SEA,Oregon State,2002,28,5-9,135lb,13.9,4.5,1.5,0.7,0.0,0.9,0.9,0.384,0.4,0.821,1.3
2002,Georgia Schweitzer,G-F,MIN,Duke,2001,21,6-0,,17.0,4.1,1.7,1.2,0.2,0.5,0.9,0.483,0.424,0.867,1.5
2002,Gordana Grubin,G,PHO,Serbia,2000,1,5-11,165lb,26.8,9.9,2.0,3.3,0.1,1.1,1.8,0.384,0.315,0.759,1.3
2002,Grace Daley,G,HOU,Tulane,2000,5,5-8,147lb,8.0,2.7,1.0,0.7,0.0,0.1,0.7,0.432,0.25,0.617,0.6
2002,Hamchetou Maiga-Ba,F,SAC,Old Dominion,2002,12,6-2,167lb,8.6,1.7,1.6,0.4,0.1,0.7,1.0,0.245,,0.467,-0.7
2002,Helen Luz,G,WAS,Brazil,,Undrafted,5-8,144lb,14.8,5.8,1.0,1.5,0.2,0.6,1.3,0.439,0.396,0.789,1.4
2002,Iziane Castro Marques,F-G,MIA,Brazil,,Undrafted,6-0,140lb,9.6,3.5,0.9,0.4,0.0,0.4,0.9,0.333,0.059,0.68,-0.4
2002,Jackie Moore,C,IND,Cal State Long Beach,2001,30,,,7.1,2.3,1.6,0.2,0.1,0.3,0.8,0.421,0.0,0.714,0.0
2002,Jackie Stiles,G,POR,Missouri State,2001,4,5-8,144lb,18.2,6.0,0.9,1.0,0.0,0.2,1.0,0.319,0.341,0.8,-0.1
2002,Jamie Redd,F,SEA,Washington,,Undrafted,6-1,164lb,11.2,5.2,1.3,0.7,0.0,0.2,0.7,0.5,0.5,0.75,0.6
2002,Janell Burse,C,MIN,Tulane,2001,28,6-5,199lb,11.1,2.7,1.9,0.2,0.4,0.2,0.6,0.373,0.0,0.583,0.3
2002,Janeth Arcain,G,HOU,Brazil,1997,13,5-11,147lb,34.9,11.4,3.9,2.7,0.2,1.6,2.2,0.424,0.27,0.883,4.6
2002,Jaynetta Saunders,F,PHO,Texas A&M,2001,27,5-11,145lb,10.8,3.5,1.4,0.8,0.1,0.3,0.7,0.379,0.0,0.656,-0.1
2002,Jennifer Azzi,G,UTA,Stanford,1999,5,5-8,143lb,36.0,9.6,2.2,4.9,0.4,0.8,2.1,0.46,0.446,0.798,3.5
2002,Jennifer Gillom,F-C,PHO,Ole Miss,1997,,6-3,180lb,28.2,15.3,3.7,1.2,0.7,0.9,2.0,0.415,0.387,0.802,2.6
2002,Jennifer Rizzotti,G,CLE,UConn,1999,48,5-6,146lb,26.7,6.8,2.7,3.3,0.1,0.9,1.7,0.4,0.384,0.8,1.8
2002,Jenny Mowe,C,POR,Oregon,2001,20,6-5,,3.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,,0.5,0.0
2002,Jessie Hicks,C-F,ORL,Maryland,1997,12,6-4,188lb,15.2,6.1,3.3,0.7,0.8,0.6,1.6,0.477,,0.698,1.1
2002,Jill Chapman-Daily,C,DET,Indiana,2002,21,,,6.3,1.2,1.4,0.0,0.1,0.2,0.4,0.37,0.0,0.667,-0.1
2002,Kamila Vodichkova,F-C,SEA,Czech Republic,2000,9,6-4,190lb,25.5,9.2,5.5,1.5,0.6,1.1,1.7,0.465,0.342,0.806,3.5
2002,Kara Wolters,C,SAC,UConn,1999,36,6-7,227lb,5.6,1.7,1.6,0.2,0.2,0.0,0.4,0.321,,0.6,-0.1
2002,Kate Paye,G,SEA,Stanford,,Undrafted,5-8,150lb,6.0,1.1,0.4,0.3,0.0,0.2,0.4,0.368,0.375,0.5,0.0
2002,Kate Starbird,F-G,TOT,Stanford,1999,26,6-1,153lb,11.4,3.3,1.1,0.8,0.3,0.6,0.5,0.435,0.368,0.75,0.9
2002,Kate Starbird,F-G,TOT,Stanford,1999,26,6-1,153lb,11.4,3.3,1.1,0.8,0.3,0.6,0.5,0.435,0.368,0.75,0.3
2002,Kate Starbird,F-G,TOT,Stanford,1999,26,6-1,153lb,11.4,3.3,1.1,0.8,0.3,0.6,0.5,0.435,0.368,0.75,0.5
2002,Katie Douglas,G-F,ORL,Purdue,2001,10,6-0,165lb,25.9,8.5,4.2,1.7,0.4,1.5,1.3,0.449,0.367,0.866,3.6
2002,Katie Smith,G,MIN,Ohio State,1999,,5-11,175lb,36.7,16.5,3.0,2.5,0.2,1.0,2.3,0.404,0.33,0.824,4.7
2002,Katryna Gaither,C,TOT,Notre Dame,,Undrafted,6-3,170lb,3.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,,,0.0
2002,Katryna Gaither,C,TOT,Notre Dame,,Undrafted,6-3,170lb,3.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,,,0.0
2002,Katryna Gaither,C,TOT,Notre Dame,,Undrafted,6-3,170lb,3.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,,,0.0
2002,Kayte Christensen,F,PHO,UC Santa Barbara,2002,40,6-2,171lb,13.8,4.0,2.7,0.5,0.4,0.8,1.1,0.505,0.0,0.686,0.9
2002,Kedra Holland-Corn,G,SAC,Georgia,1999,14,5-8,129lb,28.2,9.3,2.8,2.0,0.2,1.3,2.5,0.341,0.242,0.75,-0.5
2002,Keisha Anderson,G,CHA,Wisconsin,,Undrafted,5-7,125lb,4.4,1.0,0.9,0.7,0.0,0.0,0.4,0.25,0.25,,-0.1
2002,Kelley Gibson,F-G,HOU,Maryland,,Undrafted,5-9,137lb,9.5,2.1,0.7,0.5,0.2,0.3,0.7,0.382,0.389,0.667,0.4
2002,Kelly Miller,G,CHA,Georgia,2001,2,5-10,140lb,17.3,6.6,2.1,1.5,0.0,0.7,0.8,0.446,0.471,0.763,2.3
2002,Kelly Santos,F,DET,Brazil,2001,54,6-3,188lb,14.1,3.7,2.7,0.6,0.8,0.3,1.2,0.381,,0.6,0.0
2002,Kelly Schumacher,C,IND,UConn,2001,14,6-5,183lb,11.4,3.5,1.9,0.4,0.7,0.2,0.7,0.506,0.0,0.692,0.8
2002,Kiesha Brown,G,WAS,Georgia,2006,4,5-10,134lb,6.0,1.6,0.7,0.3,0.0,0.3,0.3,0.343,0.091,1.0,0.0
2002,Korie Hlede,G,NYL,Duquesne,1998,4,5-9,155lb,8.1,1.6,1.0,0.8,0.1,0.4,1.3,0.423,0.0,0.444,-0.4
2002,Kristen Rasmussen,F,MIA,Michigan State,2000,51,6-4,172lb,21.7,5.5,3.8,1.3,0.5,0.6,1.2,0.552,0.429,0.848,2.4
2002,Kristen Veal,G,PHO,Australia,2001,13,5-10,150lb,15.7,3.1,1.2,1.8,0.1,0.6,1.8,0.304,0.277,0.769,-0.9
2002,Kristi Harrower,G,MIN,Australia,,Undrafted,5-4,139lb,17.8,3.6,1.7,2.0,0.0,0.4,1.0,0.389,0.333,0.4,0.6
2002,Kristin Folkl,F,POR,Stanford,1999,,6-2,190lb,18.8,4.8,4.6,1.0,0.5,0.6,1.0,0.492,0.0,0.886,2.1
2002,La'Keshia Frett,F,SAC,Georgia,1999,40,6-3,170lb,20.3,5.8,3.0,0.7,0.6,0.2,0.8,0.449,0.333,0.824,0.6
2002,LaNeishea Caufield,G,UTA,Oklahoma,2002,14,5-9,,8.1,2.4,0.6,0.1,0.0,0.9,1.0,0.4,0.556,1.0,0.0
2002,LaQuanda Barksdale,G,POR,UNC,2001,12,5-10,,16.8,5.9,2.4,0.7,0.4,0.5,1.4,0.356,0.227,0.885,0.1
2002,LaTonya Johnson,F,UTA,Memphis,1998,21,6-1,150lb,9.6,2.7,0.7,0.4,0.1,0.3,0.5,0.329,0.313,0.75,0.0
2002,Lady Grooms,F,SAC,Georgia,1997,,5-10,160lb,26.6,7.1,3.1,1.2,0.3,0.7,1.4,0.431,0.0,0.855,1.2
2002,Latasha Byears,G-F,LAS,DePaul,,Undrafted,5-11,206lb,18.7,7.0,5.4,0.5,0.2,0.7,0.8,0.618,,0.566,3.0
2002,Lauren Jackson,F-C,SEA,Australia,2001,1,6-6,187lb,31.5,17.2,6.8,1.5,2.9,1.1,1.7,0.403,0.35,0.756,4.6
2002,Lenae Williams,G-F,DET,DePaul,2002,18,5-11,155lb,6.6,2.7,0.7,0.1,0.0,0.1,0.5,0.297,0.241,0.0,-0.6
2002,Linda Frohlich,F-C,NYL,UNLV,2002,26,6-2,185lb,4.2,0.4,0.8,0.1,0.0,0.1,0.3,0.1,0.0,1.0,-0.1
2002,Lindsey Yamasaki,G-F,MIA,Stanford,2002,29,6-1,185lb,9.8,3.5,1.0,0.6,0.1,0.3,0.7,0.442,0.529,0.5,0.3
2002,Lisa Harrison,F,PHO,Tennessee,1999,34,6-1,164lb,28.1,8.2,3.9,1.3,0.1,1.0,1.4,0.496,0.333,0.87,1.4
2002,Lisa Leslie,C,LAS,USC,1997,,6-5,170lb,34.2,16.9,10.4,2.7,2.9,1.5,3.5,0.466,0.324,0.727,5.9
2002,Lucienne Berthieu,F-C,CLE,Old Dominion,2002,19,6-2,188lb,3.2,1.6,0.8,0.0,0.0,0.0,0.0,0.429,0.0,0.5,0.1
2002,Lynn Pride,G-F,MIN,Kansas,2000,7,6-2,180lb,19.0,4.0,3.3,1.4,0.8,0.8,1.5,0.385,0.1,0.471,0.0
2002,Maren Walseth,F,WAS,Penn State,2001,46,6-2,,5.8,0.7,1.2,0.4,0.0,0.1,0.5,0.24,0.143,0.0,-0.3
2002,Margo Dydek,C,UTA,Poland,1998,1,7-2,223lb,29.2,13.1,8.7,2.4,3.6,0.8,3.2,0.436,0.25,0.844,3.5
2002,Marie Ferdinand-Harris,G,UTA,LSU,2001,8,5-9,162lb,33.3,15.3,3.3,2.8,0.2,1.6,2.8,0.474,0.147,0.772,3.6
2002,Marlies Askamp,C,TOT,Germany,,Undrafted,6-5,198lb,11.0,2.8,2.3,0.3,0.2,0.5,0.5,0.462,0.0,0.48,0.8
2002,Marlies Askamp,C,TOT,Germany,,Undrafted,6-5,198lb,11.0,2.8,2.3,0.3,0.2,0.5,0.5,0.462,0.0,0.48,0.1
2002,Marlies Askamp,C,TOT,Germany,,Undrafted,6-5,198lb,11.0,2.8,2.3,0.3,0.2,0.5,0.5,0.462,0.0,0.48,0.7
2002,Merlakia Jones,G,CLE,Florida,1997,13,5-10,147lb,34.2,12.2,5.5,2.3,0.1,1.4,1.7,0.399,0.278,0.785,2.3
2002,Mery Andrade,F,CLE,Old Dominion,1999,23,6-0,169lb,20.8,2.8,1.8,2.1,0.2,0.9,1.3,0.306,0.192,0.783,-0.3
2002,Michele Van Gorp,C,MIN,Duke,1999,18,6-6,187lb,16.0,4.5,2.9,0.6,0.5,0.3,0.9,0.456,0.286,0.727,0.8
2002,Michelle Marciniak,G,SEA,Tennessee,,Undrafted,5-10,154lb,12.2,3.1,1.2,1.7,0.1,0.5,1.1,0.353,0.25,0.759,0.4
2002,Michelle Snow,C,HOU,Tennessee,2002,10,6-5,145lb,15.0,3.9,3.7,0.4,0.8,0.4,0.7,0.469,0.5,0.596,2.2
2002,Monica Maxwell,F,IND,Louisiana Tech,,Undrafted,5-9,162lb,9.4,1.9,1.7,0.4,0.2,0.4,0.3,0.298,0.294,1.0,0.1
2002,Monique Ambers,F,SAC,Arizona State,1997,25,6-4,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2002,Murriel Page,F,WAS,Florida,1998,3,6-2,160lb,23.4,6.5,4.8,1.2,0.5,0.4,1.4,0.451,0.5,0.566,1.4
2002,Mwadi Mabika,G,LAS,Democratic Republic of Congo,,Undrafted,5-11,,32.8,16.8,5.2,2.9,0.3,1.2,1.9,0.423,0.366,0.839,5.9
2002,Nadine Malcolm,F,IND,Providence,,Undrafted,6-1,170lb,20.7,5.4,2.1,0.7,0.1,0.4,1.2,0.367,0.293,0.757,0.0
2002,Natalie Williams,C,UTA,UCLA,1999,3,6-2,210lb,32.5,11.3,8.2,1.2,0.5,1.2,2.3,0.435,0.417,0.742,3.1
2002,Nicky McCrimmon,G,LAS,USC,2000,63,5-8,125lb,11.1,1.6,0.7,1.7,0.1,0.7,0.8,0.408,0.267,0.636,0.7
2002,Niele Ivey,G,IND,Notre Dame,2001,19,5-7,149lb,14.2,2.8,0.9,1.3,0.1,0.5,0.7,0.352,0.38,0.81,0.7
2002,Nikki McCray,G,IND,Tennessee,1998,,5-11,158lb,33.1,11.5,3.0,2.2,0.1,0.9,2.6,0.415,0.318,0.816,1.3
2002,Nikki Teasley,G,LAS,UNC,2002,5,6-0,169lb,27.6,6.4,2.6,4.4,0.3,0.8,2.1,0.404,0.4,0.75,2.4
2002,Nykesha Sales,F-G,ORL,UConn,1999,,6-0,184lb,32.6,13.5,3.8,1.9,0.2,1.9,2.2,0.412,0.322,0.792,2.8
2002,Oksana Zakaluzhnaya,C,TOT,Russia,,Undrafted,6-6,174lb,5.9,1.0,0.4,0.0,0.1,0.0,0.5,0.333,,0.5,-0.2
2002,Oksana Zakaluzhnaya,C,TOT,Russia,,Undrafted,6-6,174lb,5.9,1.0,0.4,0.0,0.1,0.0,0.5,0.333,,0.5,0.0
2002,Oksana Zakaluzhnaya,C,TOT,Russia,,Undrafted,6-6,174lb,5.9,1.0,0.4,0.0,0.1,0.0,0.5,0.333,,0.5,-0.2
2002,Olympia Scott,C,IND,Stanford,1998,11,6-2,175lb,31.5,9.4,6.8,1.7,0.4,1.2,2.2,0.487,0.0,0.805,2.9
2002,Paige Sauer,C,CLE,UConn,2000,31,6-5,200lb,7.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,,,-0.1
2002,Penny Taylor,F,CLE,Australia,2001,11,6-1,165lb,30.3,13.0,5.3,2.3,0.4,1.2,1.9,0.416,0.342,0.853,3.9
2002,Pollyanna Johns Kimbrough,C,MIA,Michigan,1998,27,6-3,165lb,25.8,7.0,4.5,1.0,0.5,0.9,1.7,0.523,,0.629,2.1
2002,Quacy Barnes,C,PHO,Indiana,1998,22,6-5,185lb,6.5,1.5,0.5,0.0,1.0,0.5,0.0,0.0,,0.75,-0.1
2002,Rebecca Lobo,C,HOU,UConn,1997,,6-4,,6.3,1.6,1.1,0.6,0.2,0.0,0.5,0.469,0.429,0.25,0.3
2002,Rita Williams,G,TOT,UConn,1998,13,5-6,135lb,19.6,4.8,1.5,1.7,0.1,1.1,1.3,0.301,0.26,0.727,0.2
2002,Rita Williams,G,TOT,UConn,1998,13,5-6,135lb,19.6,4.8,1.5,1.7,0.1,1.1,1.3,0.301,0.26,0.727,0.0
2002,Rita Williams,G,TOT,UConn,1998,13,5-6,135lb,19.6,4.8,1.5,1.7,0.1,1.1,1.3,0.301,0.26,0.727,0.3
2002,Rushia Brown,F,CLE,Furman University,,Undrafted,6-2,175lb,16.7,4.0,2.7,1.0,0.3,0.8,1.4,0.4,0.0,0.737,0.2
2002,Ruth Riley,C,MIA,Notre Dame,2001,5,6-5,198lb,20.0,5.7,3.5,1.0,1.6,0.4,1.9,0.465,,0.609,0.4
2002,Ruthie Bolton,G,SAC,Auburn,1997,,5-9,150lb,23.0,10.9,2.9,1.2,0.1,1.4,1.1,0.396,0.326,0.727,2.3
2002,Sandy Brondello,G,MIA,Australia,1998,34,5-7,136lb,25.4,8.8,1.4,1.5,0.1,0.9,1.3,0.365,0.318,0.821,0.6
2002,Semeka Randall,G,TOT,Tennessee,2001,17,5-9,164lb,20.4,6.6,3.1,1.3,0.1,0.8,1.6,0.376,0.19,0.725,1.0
2002,Semeka Randall,G,TOT,Tennessee,2001,17,5-9,164lb,20.4,6.6,3.1,1.3,0.1,0.8,1.6,0.376,0.19,0.725,0.5
2002,Semeka Randall,G,TOT,Tennessee,2001,17,5-9,164lb,20.4,6.6,3.1,1.3,0.1,0.8,1.6,0.376,0.19,0.725,0.5
2002,Shalonda Enis,F-C,CHA,Alabama,1999,13,6-1,185lb,14.8,4.8,2.3,0.8,0.5,0.3,0.3,0.278,0.0,1.0,0.2
2002,Shanele Stires,F,MIN,Kansas State,2000,56,5-11,208lb,2.4,0.7,0.7,0.1,0.1,0.0,0.2,0.5,0.5,0.5,0.1
2002,Shannon Johnson,G,ORL,South Carolina,1999,,5-7,152lb,35.8,16.1,4.2,5.3,0.2,1.6,3.2,0.404,0.273,0.766,4.2
2002,Shantia Owens,F,CHA,Kentucky,2000,53,6-2,175lb,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0
2002,Shaunzinski Gortman,G,MIN,South Carolina,2002,9,5-10,158lb,12.7,3.1,2.1,0.7,0.2,0.4,0.9,0.361,0.326,0.778,0.4
2002,Shea Mahoney,F,PHO,Western Kentucky,,Undrafted,,,4.3,1.7,0.7,0.3,0.0,0.0,0.3,0.667,0.0,1.0,0.1
2002,Sheila Lambert,G,CHA,Baylor,2002,7,5-7,125lb,5.3,0.7,1.0,1.0,0.0,0.3,0.7,0.333,,,0.0
2002,Sheri Sam,G-F,MIA,Vanderbilt,1999,20,6-0,160lb,33.5,14.5,4.8,2.6,0.2,2.2,2.2,0.434,0.342,0.618,3.3
2002,Sheryl Swoopes,F-G,HOU,Texas Tech,1997,,6-0,145lb,36.1,18.5,4.9,3.3,0.7,2.8,2.7,0.434,0.288,0.825,7.1
2002,Simone Edwards,C,SEA,Iowa,,Undrafted,6-4,164lb,21.7,7.0,4.4,0.6,0.4,0.7,1.4,0.532,1.0,0.74,2.6
2002,Slobodanka Tuvic,C,PHO,Serbia,,Undrafted,6-4,194lb,12.3,3.3,2.4,0.4,0.3,0.3,1.2,0.39,0.167,0.781,-0.2
2002,Sonja Henning,G,TOT,Stanford,1999,24,5-7,143lb,23.5,2.0,2.7,2.1,0.2,1.0,1.4,0.351,0.188,0.467,0.8
2002,Sonja Henning,G,TOT,Stanford,1999,24,5-7,143lb,23.5,2.0,2.7,2.1,0.2,1.0,1.4,0.351,0.188,0.467,0.3
2002,Sonja Henning,G,TOT,Stanford,1999,24,5-7,143lb,23.5,2.0,2.7,2.1,0.2,1.0,1.4,0.351,0.188,0.467,0.5
2002,Sophia Witherspoon,G,LAS,Florida,1997,11,5-10,145lb,11.5,5.2,0.9,0.9,0.1,0.4,0.7,0.415,0.418,0.761,1.7
2002,Stacey Dales,F,WAS,Oklahoma,2002,3,6-0,155lb,26.0,9.8,2.6,2.7,0.1,0.5,2.2,0.404,0.394,0.74,2.3
2002,Stacey Ford,F,SAC,Georgia,,Undrafted,6-2,,2.4,0.4,0.4,0.2,0.0,0.0,0.2,0.5,,0.0,0.0
2002,Stacey Thomas,F,POR,Michigan,2000,23,5-10,154lb,19.4,4.5,2.9,2.1,0.4,1.3,1.1,0.345,0.256,0.508,1.1
2002,Stacy Clinesmith,G,DET,UC Santa Barbara,2000,30,5-5,125lb,8.8,2.3,0.4,1.4,0.1,0.1,0.5,0.381,0.4,0.833,0.3
2002,Sue Bird,G,SEA,UConn,2002,1,5-9,150lb,35.0,14.4,2.6,6.0,0.1,1.7,3.4,0.403,0.401,0.911,4.8
2002,Sue Wicks,F,NYL,Rutgers University,1997,6,6-3,174lb,14.3,2.2,3.4,0.5,0.5,0.7,1.0,0.343,0.0,0.667,0.5
2002,Summer Erb,C,CHA,,2000,11,6-6,240lb,11.0,2.8,2.3,0.3,0.4,0.4,1.1,0.565,,0.72,0.4
2002,Susanna Bonfiglio,G,PHO,Italy,,Undrafted,5-8,,13.9,4.8,1.7,1.0,0.0,0.5,0.8,0.483,0.0,0.76,0.7
2002,Svetlana Abrosimova,F,MIN,UConn,2001,7,6-2,169lb,29.8,11.6,5.4,2.2,0.4,1.6,3.4,0.377,0.333,0.483,-0.2
2002,Swin Cash,F,DET,UConn,2002,2,6-1,171lb,33.7,14.8,6.9,2.7,1.0,1.2,3.1,0.408,0.206,0.762,3.9
